time,cpu_usage,memory_usage,gpu_usage,gpu_memory_usage
2024-01-17 10:56:56,51.0,54.2,0.03,0.36083984375
2024-01-17 10:57:01,51.1,54.2,0.03,0.36083984375
2024-01-17 10:57:06,50.7,54.1,0.03,0.36083984375
2024-01-17 10:57:11,50.8,54.1,0.03,0.36083984375
2024-01-17 10:57:16,51.0,54.1,0.03,0.36083984375
2024-01-17 10:57:21,51.1,54.1,0.03,0.36083984375
2024-01-17 10:57:26,51.1,54.1,0.03,0.36083984375
2024-01-17 10:57:31,50.8,54.1,0.03,0.36083984375
2024-01-17 10:57:36,46.0,54.2,0.03,0.36083984375
2024-01-17 10:57:41,0.3,54.2,0.03,0.36083984375
2024-01-17 10:57:46,0.4,54.2,0.03,0.36083984375
2024-01-17 10:57:51,0.3,54.2,0.03,0.36083984375
2024-01-17 10:57:56,46.9,54.2,0.03,0.36083984375
2024-01-17 10:58:01,51.3,54.2,0.03,0.36083984375
2024-01-17 10:58:06,50.7,54.2,0.03,0.36083984375
2024-01-17 10:58:11,50.8,54.3,0.03,0.36083984375
2024-01-17 10:58:16,50.9,54.2,0.03,0.36083984375
2024-01-17 10:58:21,50.9,54.2,0.03,0.36083984375
2024-01-17 10:58:26,50.7,54.2,0.03,0.36083984375
2024-01-17 10:58:31,50.4,54.2,0.03,0.36083984375
2024-01-17 10:58:36,50.8,54.2,0.03,0.36083984375
2024-01-17 10:58:41,50.4,54.2,0.03,0.36083984375
2024-01-17 10:58:46,50.5,54.2,0.03,0.36083984375
2024-01-17 10:58:51,50.7,54.2,0.03,0.36083984375
2024-01-17 10:58:56,50.9,54.2,0.03,0.36083984375
2024-01-17 10:59:01,50.7,54.2,0.03,0.36083984375
2024-01-17 10:59:06,50.8,54.2,0.03,0.36083984375
2024-01-17 10:59:11,50.7,54.2,0.03,0.36083984375
2024-01-17 10:59:16,50.9,54.2,0.03,0.36083984375
2024-01-17 10:59:21,50.9,54.2,0.03,0.36083984375
2024-01-17 10:59:26,50.9,54.2,0.03,0.36083984375
2024-01-17 10:59:31,50.6,54.2,0.03,0.36083984375
2024-01-17 10:59:36,51.0,54.2,0.03,0.36083984375
2024-01-17 10:59:41,50.5,54.2,0.03,0.36083984375
2024-01-17 10:59:46,50.5,54.2,0.03,0.36083984375
2024-01-17 10:59:51,50.8,54.2,0.03,0.36083984375
2024-01-17 10:59:56,50.7,54.2,0.03,0.36083984375
2024-01-17 11:00:01,50.8,54.2,0.03,0.36083984375
2024-01-17 11:00:06,50.6,54.2,0.03,0.36083984375
2024-01-17 11:00:11,51.0,54.2,0.03,0.36083984375
2024-01-17 11:00:16,51.0,54.2,0.03,0.36083984375
2024-01-17 11:00:21,50.9,54.2,0.03,0.36083984375
2024-01-17 11:00:26,50.9,54.2,0.03,0.36083984375
2024-01-17 11:00:31,50.8,54.2,0.03,0.36083984375
2024-01-17 11:00:36,50.7,54.3,0.03,0.36083984375
2024-01-17 11:00:41,50.8,54.2,0.03,0.36083984375
2024-01-17 11:00:46,50.8,54.2,0.03,0.36083984375
2024-01-17 11:00:51,51.4,54.2,0.03,0.36083984375
2024-01-17 11:00:56,50.9,54.2,0.03,0.36083984375
2024-01-17 11:01:01,50.9,54.2,0.03,0.36083984375
2024-01-17 11:01:06,50.5,54.2,0.03,0.36083984375
2024-01-17 11:01:11,50.7,54.2,0.03,0.36083984375
2024-01-17 11:01:16,50.7,54.2,0.03,0.36083984375
2024-01-17 11:01:21,50.6,54.2,0.03,0.36083984375
2024-01-17 11:01:26,50.9,54.2,0.03,0.36083984375
2024-01-17 11:01:31,51.4,54.2,0.03,0.36083984375
2024-01-17 11:01:36,50.8,54.3,0.03,0.36083984375
2024-01-17 11:01:41,1.7,54.2,0.03,0.36083984375
2024-01-17 11:01:46,0.3,54.2,0.03,0.36083984375
2024-01-17 11:01:51,6.1,54.3,0.03,0.36083984375
2024-01-17 11:01:56,50.9,54.3,0.03,0.36083984375
2024-01-17 11:02:01,50.8,54.3,0.03,0.36083984375
2024-01-17 11:02:06,50.7,54.3,0.03,0.36083984375
2024-01-17 11:02:11,50.6,54.3,0.03,0.36083984375
2024-01-17 11:02:16,51.0,54.3,0.03,0.36083984375
2024-01-17 11:02:21,50.7,54.3,0.03,0.36083984375
2024-01-17 11:02:26,50.7,54.3,0.03,0.36083984375
2024-01-17 11:02:31,50.5,54.3,0.03,0.36083984375
2024-01-17 11:02:36,50.7,54.3,0.03,0.36083984375
2024-01-17 11:02:41,50.7,54.3,0.03,0.36083984375
2024-01-17 11:02:46,50.8,54.3,0.03,0.36083984375
2024-01-17 11:02:51,51.0,54.3,0.03,0.36083984375
2024-01-17 11:02:56,50.7,54.3,0.03,0.36083984375
2024-01-17 11:03:01,50.9,54.3,0.03,0.36083984375
2024-01-17 11:03:06,51.0,54.3,0.03,0.36083984375
2024-01-17 11:03:11,51.0,54.4,0.03,0.36083984375
2024-01-17 11:03:16,50.8,54.3,0.03,0.36083984375
2024-01-17 11:03:21,50.6,54.3,0.03,0.36083984375
2024-01-17 11:03:26,51.2,54.3,0.03,0.36083984375
2024-01-17 11:03:31,51.3,54.3,0.03,0.36083984375
2024-01-17 11:03:36,50.9,54.3,0.03,0.36083984375
2024-01-17 11:03:41,50.7,54.3,0.03,0.36083984375
2024-01-17 11:03:46,48.2,54.3,0.03,0.36083984375
2024-01-17 11:03:51,0.3,54.3,0.03,0.36083984375
2024-01-17 11:03:56,0.2,54.3,0.03,0.36083984375
2024-01-17 11:04:01,0.3,54.3,0.03,0.36083984375
2024-01-17 11:04:06,0.3,54.3,0.03,0.36083984375
2024-01-17 11:04:11,0.3,54.3,0.03,0.36083984375
2024-01-17 11:04:16,0.3,54.3,0.03,0.36083984375
2024-01-17 11:04:21,0.4,54.3,0.03,0.36083984375
2024-01-17 11:04:26,0.3,54.3,0.03,0.36083984375
2024-01-17 11:04:31,0.2,54.3,0.03,0.36083984375
2024-01-17 11:04:36,0.4,54.3,0.03,0.36083984375
