time,cpu_usage,memory_usage
2024-01-14 17:51:38,49.7,3.8
2024-01-14 17:51:43,49.6,3.8
2024-01-14 17:51:48,49.7,3.8
2024-01-14 17:51:53,49.8,3.8
2024-01-14 17:51:58,49.6,3.8
2024-01-14 17:52:03,49.6,3.8
2024-01-14 17:52:08,49.6,3.8
2024-01-14 17:52:13,49.7,3.8
2024-01-14 17:52:18,49.6,3.8
2024-01-14 17:52:23,49.6,3.8
2024-01-14 17:52:28,49.6,3.8
2024-01-14 17:52:33,49.5,3.8
2024-01-14 17:52:38,49.7,3.8
2024-01-14 17:52:43,49.6,3.8
2024-01-14 17:52:48,49.6,3.8
2024-01-14 17:52:53,49.5,3.8
2024-01-14 17:52:58,49.6,3.8
2024-01-14 17:53:03,49.7,3.8
2024-01-14 17:53:08,49.7,3.8
2024-01-14 17:53:13,49.6,3.8
2024-01-14 17:53:18,49.6,3.8
2024-01-14 17:53:23,49.6,3.8
2024-01-14 17:53:28,49.7,3.8
2024-01-14 17:53:33,49.6,3.8
2024-01-14 17:53:38,49.6,3.7
2024-01-14 17:53:43,49.5,3.7
2024-01-14 17:53:48,49.7,3.8
2024-01-14 17:53:53,49.6,3.7
2024-01-14 17:53:58,49.6,3.8
2024-01-14 17:54:03,49.6,3.7
2024-01-14 17:54:08,49.6,3.8
2024-01-14 17:54:13,49.9,3.8
2024-01-14 17:54:18,50.2,3.8
2024-01-14 17:54:23,49.7,3.8
2024-01-14 17:54:28,49.5,3.8
2024-01-14 17:54:33,49.5,3.8
2024-01-14 17:54:38,49.6,3.8
2024-01-14 17:54:43,49.5,3.8
2024-01-14 17:54:48,49.6,3.8
2024-01-14 17:54:53,49.5,3.8
2024-01-14 17:54:58,49.6,3.8
2024-01-14 17:55:03,49.6,3.8
2024-01-14 17:55:08,49.6,3.8
2024-01-14 17:55:13,49.7,3.8
2024-01-14 17:55:18,49.6,3.8
2024-01-14 17:55:23,49.7,3.8
2024-01-14 17:55:28,49.6,3.8
2024-01-14 17:55:33,49.6,3.8
2024-01-14 17:55:38,49.6,3.8
2024-01-14 17:55:43,49.6,3.8
2024-01-14 17:55:48,49.6,3.8
2024-01-14 17:55:53,49.7,3.8
2024-01-14 17:55:58,49.7,3.8
2024-01-14 17:56:03,49.6,3.8
2024-01-14 17:56:08,49.6,3.8
2024-01-14 17:56:13,49.5,3.8
2024-01-14 17:56:18,49.6,3.8
2024-01-14 17:56:23,49.7,3.8
2024-01-14 17:56:28,49.6,3.8
2024-01-14 17:56:33,49.6,3.8
2024-01-14 17:56:38,49.7,3.8
2024-01-14 17:56:43,49.7,3.8
2024-01-14 17:56:48,49.6,3.8
2024-01-14 17:56:54,50.1,3.8
2024-01-14 17:56:59,50.0,3.8
2024-01-14 17:57:04,49.6,3.8
2024-01-14 17:57:09,49.6,3.8
2024-01-14 17:57:14,49.7,3.8
2024-01-14 17:57:19,49.7,3.8
2024-01-14 17:57:24,49.6,3.8
2024-01-14 17:57:29,49.7,3.8
2024-01-14 17:57:34,49.6,3.8
2024-01-14 17:57:39,49.5,3.8
2024-01-14 17:57:44,49.6,3.8
2024-01-14 17:57:49,49.4,3.8
2024-01-14 17:57:54,49.6,3.8
2024-01-14 17:57:59,49.6,3.8
2024-01-14 17:58:04,49.6,3.8
2024-01-14 17:58:09,50.0,3.8
2024-01-14 17:58:14,50.2,3.8
2024-01-14 17:58:19,50.2,3.8
2024-01-14 17:58:24,49.7,3.8
2024-01-14 17:58:29,49.5,3.8
2024-01-14 17:58:34,50.0,3.8
2024-01-14 17:58:39,50.1,3.8
2024-01-14 17:58:44,49.6,3.8
2024-01-14 17:58:49,49.6,3.8
2024-01-14 17:58:54,49.6,3.8
2024-01-14 17:58:59,49.6,3.8
2024-01-14 17:59:04,49.7,3.8
2024-01-14 17:59:09,49.7,3.8
2024-01-14 17:59:14,49.6,3.8
2024-01-14 17:59:19,49.7,3.8
2024-01-14 17:59:24,49.6,3.8
2024-01-14 17:59:29,49.6,3.8
2024-01-14 17:59:34,50.2,3.8
2024-01-14 17:59:39,50.2,3.8
2024-01-14 17:59:44,49.5,3.8
2024-01-14 17:59:49,49.5,3.8
2024-01-14 17:59:54,49.7,3.8
2024-01-14 17:59:59,49.6,3.8
2024-01-14 18:00:04,49.6,3.8
2024-01-14 18:00:09,49.6,3.8
